,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT,BILL_AMT_AUG,BILL_AMT_JUL,BILL_AMT_JUN,BILL_AMT_MAY,BILL_AMT_APR,PAY_AMT_SEPT,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR
44831,50000.0,1,2,1,49,1,2,0,0,2,2,30464.8118519377,29832.60972486886,31193.5436805132,33326.80937360213,33697.054784351996,32311.362895795177,141.90145063235127,1870.2559487515775,2916.1020620348872,1163.1488583831474,0.0,1171.2394197470594
18197,80000.0,1,2,2,33,-1,-1,-1,-1,-1,-1,32394.0,23160.0,31484.0,396.0,3832.0,3867.0,23185.0,31610.0,396.0,3832.0,3867.0,1500.0
18923,70000.0,2,2,2,29,0,0,0,0,0,0,20244.0,65072.0,61652.0,62788.0,57325.0,53415.0,50005.0,2312.0,2237.0,2038.0,2000.0,2127.0
37067,150000.0,1,1,1,41,0,0,0,0,0,-1,1425.198826612407,5925.22733346415,9060.621055182499,5346.32735814288,11806.761012315459,637.7171656814666,5085.028955424195,8618.267371563981,8466.104167476393,11806.761012315459,637.7171656814666,64420.284171372536
43811,20000.0,1,2,1,33,1,0,2,-1,-1,-2,11868.113490155423,3702.2204798426947,85.46299944149,1193.905218328353,0.0,0.0,1726.977838064805,0.0,1193.905218328353,0.0,0.0,0.0
38817,62679.087597772705,2,2,2,53,1,0,0,0,0,0,24237.72728393213,25124.29106395335,26775.79184976469,28352.98136860334,27894.109902432745,24710.486018749165,2268.7124860566028,2832.124607868203,2542.7831473087504,934.3623538545687,1007.7693540335408,2884.902633544325
12852,330000.0,1,1,2,33,0,0,0,0,0,0,223445.0,122096.0,125969.0,127044.0,127027.0,129945.0,5005.0,6000.0,3614.0,4000.0,4000.0,4000.0
4825,80000.0,1,3,2,25,0,0,0,0,0,0,80493.0,78736.0,71663.0,57571.0,58485.0,59655.0,3035.0,3021.0,2300.0,2500.0,2300.0,2500.0
43894,150000.0,2,1,1,33,-1,-1,-1,-1,-1,-1,200.78319196829986,7785.349171330498,5524.0022919328185,145.98283243400388,1618.3405651257658,127.78048425021287,7608.047008519288,5524.0022919328185,127.78048425021287,1472.3577326917618,0.0,0.0
18887,500000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,-9.0,-9.0,-9.0,-9.0,1796.0,-90.0,0.0,0.0,0.0,1805.0,0.0,18268.0
28278,280000.0,2,3,1,45,0,0,0,0,0,0,294995.0,316345.0,334612.0,262625.0,172344.0,182776.0,26345.0,24612.0,22625.0,12344.0,12776.0,11852.0
32079,50000.0,1,2,1,40,0,0,0,0,0,0,47837.621260131775,48914.115814727134,41865.75892725852,19170.408576568385,19804.62503196362,18817.439703277912,1947.0015457183201,1993.3443801599751,1076.6628803795463,921.858092989337,927.7741995138036,934.6763237923481
30356,20000.0,1,1,1,23,1,1,1,1,0,0,18267.958513641483,19714.811790560292,19587.74764642703,19264.089988227573,19626.809857881453,19806.882628768388,2041.294591303003,496.8967321228663,261.3646419728838,756.8489816253249,652.212836059993,348.81651578958554
7596,470000.0,2,2,1,35,0,0,0,0,0,0,64875.0,57920.0,59307.0,61500.0,59563.0,57368.0,2505.0,3000.0,3016.0,2200.0,3000.0,1600.0
34974,135122.4123737227,1,1,1,32,0,0,0,0,0,0,113168.6147758417,103417.08585930926,96551.30561931389,97534.68599451623,99823.16061519769,99720.45716902897,3689.003781464526,3860.433024571673,3514.587579393869,3902.4482474744545,4010.666699014892,3541.252387676498
44723,20000.0,1,2,1,32,0,0,0,0,0,0,20283.320097368367,19721.91464874749,19544.14411201461,18239.794337332656,8577.440012873154,3695.814083042441,1353.9272712644145,801.8755934665717,445.75617284934566,235.87808642467283,3838.709836649148,0.0
29190,60000.0,1,3,2,24,0,0,0,0,0,0,17054.0,16963.0,17298.0,17889.0,17847.0,17827.0,1600.0,1300.0,1277.0,625.0,644.0,639.0
44051,50000.0,1,1,2,27,1,2,0,0,2,2,22555.751028479288,21907.183671089482,24457.21968228217,26290.065027268716,26277.27564321548,29402.37487411387,0.0,2930.5958556611486,2305.9585566114865,514.7474038464808,3736.554412272635,0.0
20310,180000.0,2,3,1,70,0,0,0,0,0,0,162647.0,157533.0,153351.0,144086.0,118645.0,104652.0,5644.0,5962.0,4374.0,3895.0,3691.0,3694.0
32365,70000.0,2,3,1,30,1,0,0,0,0,0,70918.73974615474,70752.07959026253,69649.6082669239,68895.93537197346,69387.68417303952,69637.80153750644,2519.7574130071384,2543.9153498848787,2446.351207460286,2828.3238638729144,2573.175603730143,2812.229226111
6950,50000.0,2,3,2,27,0,0,0,2,2,2,41991.0,42736.0,45821.0,46767.0,45886.0,48701.0,1720.0,3805.0,2000.0,0.0,3581.0,0.0
12380,210000.0,2,1,2,27,0,0,0,0,0,-1,99050.0,17924.0,19123.0,20650.0,0.0,1136.0,1301.0,1500.0,2000.0,0.0,1136.0,67412.0
7386,150000.0,2,2,1,33,1,2,0,0,0,0,42932.0,42010.0,46007.0,47978.0,49100.0,50181.0,0.0,5000.0,3000.0,2000.0,2000.0,2000.0
44456,30000.0,2,2,2,34,0,0,0,0,0,0,25951.44312540398,26656.987311718065,27971.385323230723,28627.400831130864,29005.060621791465,29817.12124358293,1440.5075312773843,1749.7885286344233,1390.0140980910385,765.1786004108144,1000.8458854623069,851.0573568278837
839,500000.0,1,1,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23626,270000.0,2,2,1,43,0,0,0,0,0,0,135068.0,102743.0,100360.0,97583.0,91849.0,94824.0,5000.0,7000.0,4049.0,1000.0,5003.0,0.0
36235,200000.0,1,1,1,44,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,50000.0,1,3,2,52,0,0,0,0,0,0,48946.0,98823.0,50031.0,20413.0,18336.0,18405.0,2047.0,3167.0,682.0,662.0,1000.0,1000.0
6731,80000.0,1,1,1,60,0,0,0,0,-2,-2,53315.0,47740.0,50100.0,0.0,0.0,0.0,3300.0,6267.0,0.0,0.0,0.0,4189.0
21648,450000.0,2,1,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43113,80000.0,2,1,1,24,2,2,2,0,0,1,75196.9446422012,80479.41964044033,78659.20038303043,67395.11263074976,50642.60371591947,51208.22442721522,6598.58910289959,393.08309787822054,1931.3342584664183,3449.0488002938655,1617.970380917397,178.11609397400684
25389,410000.0,2,1,2,28,0,0,0,0,-2,-1,210866.0,109320.0,11546.0,858.0,0.0,1117.0,2444.0,3056.0,968.0,0.0,1117.0,0.0
38124,30000.0,1,2,1,31,2,1,1,1,2,2,24535.539905791302,26180.870573659726,27427.586274288893,28214.721292142698,28350.020862179565,28769.645839819164,2133.465294846655,1985.614576363685,1439.0509530083157,716.0915047407177,980.3731739787056,1432.1830094814354
45515,80000.0,2,1,1,36,-1,0,0,0,0,0,5982.52533776492,2620.1412279269416,4751.81260487066,4777.795759566027,4588.51978104829,4083.126188322539,1383.3328284593063,3585.426374561768,3225.459459322201,3061.7915423167346,2370.4346457518764,915.8878028926754
27004,60000.0,1,1,2,31,0,0,0,0,-2,-2,57937.0,49740.0,51400.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0
415,50000.0,2,3,1,35,-1,-1,-1,-2,-2,-2,22500.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,640.0
28715,780000.0,2,2,2,41,-2,-2,-2,-2,-2,-2,101957.0,61715.0,38686.0,21482.0,72628.0,182792.0,62819.0,39558.0,22204.0,82097.0,184322.0,25695.0
17741,200000.0,2,3,2,63,-1,3,2,-1,-1,-1,632.0,632.0,316.0,316.0,316.0,316.0,0.0,0.0,316.0,316.0,316.0,316.0
5999,360000.0,2,3,1,36,2,0,0,-2,-2,-2,150527.0,153900.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
21589,450000.0,2,1,1,38,0,0,0,0,0,0,108390.0,96704.0,84033.0,72279.0,55757.0,37161.0,4300.0,3073.0,3000.0,2000.0,1500.0,2000.0
12071,50000.0,2,2,1,26,0,0,0,0,-1,2,22915.0,22247.0,22493.0,660.0,1979.0,836.0,1411.0,1650.0,0.0,1979.0,0.0,1320.0
9945,250000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,0.0,0.0,26267.0,26599.0,2948.0,2065.0,0.0,26267.0,532.0,2948.0,2065.0,13780.0
39082,30000.0,2,2,1,44,1,2,1,1,1,0,28798.242826908307,29605.30829768191,29208.40389918387,31115.295742596525,29665.746279925927,29967.471806947397,1577.8959423221916,310.4065945305618,2737.0613718640625,186.4812965503102,1423.8817253171915,1878.1090434366608
10971,340000.0,2,1,1,33,0,0,0,-2,-1,-1,35695.0,40924.0,0.0,0.0,7687.0,21200.0,6018.0,0.0,0.0,7687.0,21200.0,10600.0
6132,360000.0,1,2,1,57,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11889,30000.0,2,2,2,22,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46234,96794.32390477086,1,1,1,28,0,1,0,0,0,0,95089.85798480609,88672.29509106645,89401.68524025663,59990.200466171,45661.17960161024,36873.78264725977,1282.270438091653,4966.028380476146,2624.397326666039,1360.2838047614566,1406.7319197999811,919.6182331817447
46116,80000.0,1,1,1,30,1,0,0,0,0,0,210.9161793260302,210.9161793260302,210.9161793260302,210.9161793260302,1586.5705003619269,-456.97076025139285,0.0,0.0,0.0,1481.1124106989116,0.0,351.5269655433837
16780,210000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,1535.0,2652.0,179.0,1326.0,1326.0,1326.0,2652.0,179.0,1326.0,1326.0,1326.0,4182.0
25834,50000.0,2,2,2,47,2,2,2,2,2,2,43439.0,44769.0,43781.0,45021.0,28660.0,27807.0,2341.0,0.0,2554.0,0.0,1800.0,0.0
35754,259311.55578362706,1,1,2,29,0,0,0,0,0,0,256444.06917507848,254344.77307643078,244803.04271516541,244935.47269826126,236072.08428254045,237432.30724589468,9269.45651141029,9044.774273605412,9001.82832220481,8334.968394047333,8535.5250441922,10173.589210033826
14058,50000.0,1,2,1,46,0,0,0,0,0,0,48885.0,48793.0,34440.0,30889.0,30182.0,29912.0,2000.0,2500.0,2000.0,1500.0,5000.0,1500.0
7321,360000.0,1,1,2,28,0,0,0,0,0,0,78398.0,86955.0,127146.0,103273.0,91933.0,108163.0,25126.0,60259.0,27208.0,31262.0,90114.0,30463.0
24118,500000.0,1,1,2,27,0,0,0,0,0,0,252881.0,224633.0,486367.0,616836.0,250600.0,296217.0,30032.0,271636.0,30876.0,60044.0,50539.0,100562.0
22888,400000.0,2,1,1,37,0,0,0,0,0,0,49447.0,59781.0,86070.0,100620.0,133307.0,117194.0,30000.0,50000.0,50006.0,38000.0,10000.0,12000.0
19594,200000.0,2,1,1,35,0,0,0,0,-2,-2,20375.0,12588.0,9571.0,0.0,0.0,0.0,1089.0,1526.0,0.0,0.0,0.0,0.0
20129,140000.0,2,1,1,42,2,2,2,0,0,0,141321.0,141836.0,139070.0,134168.0,135678.0,136494.0,4300.0,1003.0,4854.0,5500.0,5200.0,5100.0
34519,84848.4618699249,1,2,1,35,1,0,0,-1,-1,-1,93947.09352875547,74935.50190776776,12259.820684292092,4253.555598485112,1835.6276639535656,189.09001292707094,2637.7908797878085,2455.2610909299674,2427.6248582713956,1836.5973563275506,189.09001292707094,189.09001292707094
24993,460000.0,1,1,1,49,0,0,0,0,0,0,293429.0,295998.0,295807.0,291616.0,289529.0,289449.0,13200.0,14000.0,11500.0,10500.0,10500.0,10000.0
25872,180000.0,2,2,2,33,-1,-1,-1,-1,-1,-1,4160.0,7817.0,2358.0,18572.0,11560.0,4298.0,7817.0,2358.0,18577.0,11560.0,4298.0,12330.0
11289,280000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,1558.0,0.0,940.0,0.0,699.0,0.0,0.0,940.0,0.0,699.0,0.0,399.0
15386,20000.0,2,3,1,44,0,0,0,0,0,0,5636.0,6737.0,7832.0,8624.0,8800.0,9300.0,1200.0,1208.0,1000.0,176.0,500.0,0.0
45769,145924.36452124565,2,2,1,41,0,0,-1,0,-1,0,101906.46983251336,872.6588939794838,1103.7091103080638,231.0502163285802,457.3609410401639,226.3107247115837,19048.609245161126,1103.7091103080638,0.0,457.3609410401639,0.0,235.78970794557674
37463,20000.0,1,2,2,28,1,0,0,0,0,0,9950.003313728066,10634.331652523186,11318.083153228348,11463.334173738407,11994.330091698173,12512.977068583607,1043.617634291624,1162.3600105261085,539.7575277264943,822.6193871946778,824.4449166575114,1143.6083177429023
21428,160000.0,2,2,2,35,0,0,0,2,0,0,24306.0,25590.0,29169.0,28406.0,28836.0,30208.0,2000.0,4000.0,0.0,1200.0,2000.0,1300.0
2670,380000.0,1,1,2,34,-2,-2,-2,-2,-2,-2,34869.0,6305.0,5736.0,900.0,16915.0,936.0,6336.0,5766.0,904.0,16915.0,940.0,0.0
6563,70000.0,1,1,1,39,0,0,0,0,0,0,67474.0,68750.0,59186.0,48178.0,46197.0,48444.0,3100.0,7172.0,10000.0,1662.0,3000.0,1350.0
41546,500000.0,2,1,1,35,-1,-1,-1,-1,0,0,2878.9926628957037,9499.259063374906,2196.594465517645,3896.6447456799365,3555.789193141059,38680.30295051145,9604.17390918578,2197.6096117655097,3897.6598919278013,2776.505933763553,37066.308289523564,695.4650765510623
20721,20000.0,1,2,2,37,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
13484,30000.0,1,3,1,31,2,-1,-1,-1,-1,-1,390.0,390.0,390.0,0.0,780.0,0.0,390.0,390.0,0.0,780.0,0.0,0.0
31717,50000.0,2,2,1,27,0,0,0,0,0,0,29493.511430225386,30390.321980115736,30084.258068155374,17990.473175458515,18366.108733230696,18576.168000261372,1607.0149322693544,1423.7937449717592,640.2673824770183,661.9328047879054,733.1852549955693,538.3868406318531
20089,30000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,0.0,780.0
20127,180000.0,2,2,1,38,0,0,0,0,0,0,150345.0,145797.0,147825.0,145482.0,141846.0,132687.0,5300.0,6840.0,6700.0,5100.0,5000.0,4800.0
27935,50000.0,2,2,2,28,0,0,0,0,2,0,23318.0,24327.0,25360.0,27929.0,27184.0,27752.0,1398.0,1431.0,3000.0,0.0,1155.0,1025.0
29967,50000.0,1,2,1,32,0,0,0,-1,2,0,50564.0,49710.0,0.0,50551.0,40590.0,39384.0,2686.0,0.0,50551.0,0.0,1600.0,1500.0
10244,50000.0,1,3,1,38,0,0,0,0,0,0,31304.0,33479.0,34617.0,35735.0,37154.0,38380.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0
23226,280000.0,2,2,1,39,0,0,0,0,0,0,269472.0,253792.0,276979.0,238527.0,239280.0,238926.0,8229.0,150062.0,50000.0,4786.0,4779.0,4876.0
38924,20000.0,2,1,2,37,0,0,0,2,2,2,3630.971768082997,4596.920815722024,5919.484310542376,5565.577192524221,5202.209411984133,5963.396703913342,1179.1452712411317,1696.909755694561,12.510505172019291,0.0,982.4055445190327,0.0
37721,80000.0,2,2,1,26,0,0,0,0,0,0,66364.83846279829,66849.76946982052,67699.33788479076,58094.182271312624,44930.789047916354,42888.778283402076,3102.6656552583117,2743.0561335231573,2561.0163271404067,1638.5085970309267,1784.3158502976642,1618.1170351142728
8066,180000.0,2,2,2,29,0,0,0,0,0,0,122024.0,123228.0,120339.0,122743.0,124893.0,126390.0,4500.0,4300.0,4200.0,4487.0,4087.0,3700.0
23414,600000.0,2,2,1,38,1,2,2,2,0,0,51072.0,49889.0,39635.0,35130.0,33229.0,32171.0,0.0,4000.0,0.0,1500.0,2000.0,3000.0
2454,390000.0,2,1,2,25,-1,0,0,0,0,0,83514.0,79730.0,64171.0,58767.0,54224.0,51667.0,4013.0,4000.0,2100.0,2000.0,3000.0,1200.0
43866,276505.84453281405,1,3,1,47,0,0,0,0,0,0,251562.71999100244,255421.16636774052,261783.67472511757,263156.36110461236,269424.0841630146,261025.73710429075,9471.710988070106,10897.207656381539,7109.586905459175,11902.016775420598,6544.629658499796,9417.433517894842
27464,70000.0,1,3,1,50,0,0,0,0,0,0,68725.0,70413.0,70004.0,38102.0,28931.0,29143.0,3220.0,2220.0,28931.0,1000.0,1050.0,1052.0
35929,30000.0,2,2,1,26,1,1,1,1,0,0,29941.2448919127,26391.399122518502,28881.080015934618,22411.919655291204,17818.75380757456,17362.848498346844,213.81419121947022,3301.378204300019,33.72918866487142,41.10577826194315,16.944774654143014,0.0
31129,20000.0,1,2,2,24,3,2,2,5,5,4,1985.2316770520542,1985.2316770520542,1985.2316770520542,1985.2316770520542,1985.2316770520542,1717.0463354104108,0.0,0.0,0.0,0.0,0.0,0.0
28429,140000.0,2,2,1,33,1,-1,0,0,0,0,0.0,7933.0,7283.0,8577.0,9452.0,11153.0,7933.0,2000.0,2000.0,1000.0,2000.0,1000.0
13615,120000.0,2,1,1,50,1,-1,-1,-2,-1,-1,-110.0,16390.0,0.0,0.0,660.0,0.0,16500.0,0.0,0.0,660.0,0.0,0.0
12402,270000.0,2,2,1,40,0,0,0,0,0,0,26183.0,24181.0,19543.0,17160.0,14818.0,12702.0,1826.0,1469.0,514.0,581.0,612.0,312.0
27146,320000.0,1,2,1,33,0,0,0,0,0,0,254065.0,136709.0,81130.0,103543.0,105623.0,107549.0,68000.0,12000.0,25000.0,3208.0,4031.0,94390.0
27597,150000.0,2,1,2,26,0,0,0,0,0,0,24242.0,20263.0,21332.0,22371.0,22700.0,23184.0,1700.0,1700.0,1700.0,1000.0,1000.0,1000.0
1755,130000.0,1,3,1,34,0,0,0,0,0,0,5444.0,5927.0,7106.0,7106.0,8106.0,9106.0,1321.0,1500.0,0.0,1000.0,1000.0,598.0
40738,251843.33342113308,2,2,1,36,0,0,0,0,0,0,145496.5313938976,134323.27267110933,135978.81032918041,127670.06092722279,118334.4746631467,31994.623754527867,2369.8510175687284,6325.974163879025,7960.833355283269,4231.248820079963,26267.012482847516,6888.551941630732
29257,50000.0,1,2,2,25,0,0,0,0,0,2,20636.0,17792.0,17422.0,17273.0,18827.0,16996.0,1604.0,1702.0,1500.0,2004.0,16.0,607.0
23879,360000.0,1,1,2,27,-2,-2,-2,-2,-2,-2,2807.0,894.0,5939.0,1390.0,-5.0,-5.0,898.0,5970.0,1396.0,0.0,0.0,0.0
9890,50000.0,1,1,2,42,-1,-1,0,0,0,0,12751.0,19660.0,14659.0,14951.0,14195.0,14471.0,22660.0,1300.0,519.0,518.0,515.0,528.0
15886,130000.0,2,2,2,29,-1,-1,-1,2,0,0,867.0,1110.0,1170.0,780.0,390.0,0.0,1200.0,1170.0,0.0,0.0,0.0,780.0
38233,60491.63227599128,2,2,1,23,0,0,0,0,0,0,60913.27352976774,55958.7531889969,111125.99038402809,20087.705205640057,19863.29194118577,20298.219738226668,2239.560614716201,2554.0010887012195,817.4006076359653,865.3922627043398,1112.9577309912627,414.7489682797384
46414,230000.0,1,1,1,55,1,-2,-1,0,0,-1,0.0,0.0,10.633185117088978,10.633185117088978,10.633185117088978,365.0726890200549,0.0,10.633185117088978,0.0,0.0,354.43950390296595,323.0863647213335
9940,160000.0,1,1,1,51,0,0,0,2,2,2,1380.0,1481.0,2623.0,2457.0,4912.0,3669.0,1331.0,2473.0,0.0,2500.0,0.0,0.0
21052,70000.0,1,2,1,37,2,2,2,2,2,2,60514.0,61923.0,62740.0,63090.0,64470.0,65828.0,3000.0,2400.0,2000.0,3000.0,2508.0,0.0
16665,200000.0,1,2,1,45,-1,0,-1,-1,0,-1,98974.0,36829.0,31707.0,44433.0,4155.0,2114.0,10000.0,31727.0,44626.0,18.0,2124.0,9844.0
37713,139653.13094874567,1,3,1,43,0,-1,-1,0,-1,0,104047.01273657742,2290.747550684134,2010.2704361628532,524.5092976663062,3330.435820740153,1836.7697886063584,22389.349467601376,2013.3744968782296,269.01859533261245,3330.435820740153,1586.51992119233,633.5637187335568
8343,50000.0,2,2,2,30,0,0,0,0,0,0,37522.0,38614.0,39671.0,40213.0,41064.0,43382.0,2000.0,2000.0,1500.0,1500.0,3000.0,2000.0
30086,150000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,231.03355654559874,231.03355654559874,231.03355654559874,231.03355654559874,522.4057739072302,350.12301868250535,231.03355654559874,231.03355654559874,231.03355654559874,522.4057739072302,350.12301868250535,950.3339078525145
35114,57535.08045566647,2,2,1,33,1,2,2,0,0,0,47757.023006513686,48541.48369626119,47947.756193629124,49011.35957746659,49906.40353154292,51966.7248170485,1840.2562943398707,492.9839088667047,1920.1281471699353,1825.4027034889018,3480.10637155326,394.3871270933638
43726,30000.0,1,2,1,41,1,2,2,2,2,2,22801.332339338627,22360.522045006564,21703.098654367466,23063.347331236077,22779.817129613002,24132.517084610714,204.158400537461,0.0,1724.2173717381363,227.3478847855913,1756.9190909110353,661.7790999114925
14041,230000.0,2,3,1,43,-2,-2,-2,-2,-2,-2,1099.0,2508.0,976.0,416.0,416.0,416.0,2508.0,976.0,416.0,416.0,416.0,416.0
25341,50000.0,2,2,2,25,0,0,-1,-1,0,0,40114.0,22701.0,390.0,26898.0,26911.0,26926.0,1000.0,390.0,26898.0,1000.0,1000.0,1000.0
30322,168886.68599323818,1,1,2,35,0,0,0,-1,-1,-1,4096.196128155677,2435.3837034346907,957.9847500710766,2608.0728895859265,1427.201770514053,10166.529661284745,2212.7209020823275,957.9847500710766,2608.0728895859265,1427.201770514053,10166.529661284745,3894.145802236974
9838,150000.0,2,2,1,29,2,2,2,2,2,2,99986.0,103662.0,103978.0,105272.0,106437.0,109108.0,6800.0,3500.0,4500.0,3000.0,4600.0,2500.0
29862,50000.0,1,2,1,38,0,0,0,0,0,-2,1529.0,5404.0,3853.0,4768.0,-52.0,-52.0,1200.0,1200.0,1020.0,0.0,0.0,7000.0
40902,53240.63690744944,2,2,1,39,1,2,2,1,0,0,63050.50460011277,61689.640729706436,57219.90692977427,55490.640051523784,20787.917468555366,20409.74634951489,4092.6216659141555,842.5655959368556,745.3464887133722,1386.5400298081825,2007.6299589278692,1048.9576128781368
23024,500000.0,2,2,1,36,0,0,0,0,0,0,352986.0,352870.0,350017.0,347410.0,337015.0,332360.0,13016.0,13172.0,15200.0,12000.0,13617.0,13000.0
4776,80000.0,2,3,1,25,0,0,0,0,0,0,61943.0,61458.0,57045.0,50652.0,48476.0,49815.0,2215.0,1900.0,1800.0,1920.0,2300.0,1485.0
27676,200000.0,2,2,1,36,0,0,0,0,0,0,184697.0,186660.0,77221.0,110294.0,68214.0,72103.0,8001.0,5000.0,35000.0,6000.0,5000.0,5000.0
2030,500000.0,2,1,1,39,0,0,0,0,0,0,358020.0,360047.0,369045.0,382231.0,204593.0,211655.0,15000.0,15000.0,20000.0,10000.0,10000.0,10000.0
45790,201307.23013402673,1,1,1,42,2,2,2,2,2,2,73232.99046053448,75141.59497684015,76195.83384133864,77342.1874766305,78579.47751244326,80267.46218127383,3613.072301340267,2826.1446026805347,2939.216904020802,2565.1957739947998,3074.021130026002,3734.9699587117375
41698,30000.0,1,2,2,27,3,2,2,0,1,1,7132.538094109852,7789.631324922322,7368.309401963953,18363.735057484486,18825.103317809797,18008.43971265077,926.6332711973643,0.0,12615.058229313096,2533.2956228730072,764.4889717368478,1184.957906192114
39636,30000.0,2,2,2,30,0,0,0,0,0,0,29300.99382384275,30045.995206677155,28215.818307444646,29063.52193943185,28252.18611781412,22877.22077809621,1522.84356558474,1646.9545537981994,1498.5245205969675,997.0490411939348,936.670722603603,1849.0542035241708
36064,80000.0,2,1,2,24,2,2,1,1,2,1,22712.860411081012,23857.8456648457,23467.908286436017,26928.43543113633,27187.189640315686,27810.606946465276,1814.0533731083995,278.9199403374009,4158.680563562383,997.7293552096197,1190.70266865542,139.45997016870044
45831,30000.0,1,3,1,39,1,0,0,0,0,0,30616.028436244153,30064.254004418923,22086.684788495084,17373.615403254484,17230.349960207237,17608.90312035357,1268.016620880501,1140.6189462796985,1570.0084046240827,717.2990615435781,1049.3600421600945,414.97371200378325
31434,260000.0,1,1,2,29,1,1,-1,-1,-1,0,731.4986321517433,313.95019976743265,486.3376588419176,313.95019976743265,686.744195661252,409.88216317066167,0.0,486.3376588419176,313.95019976743265,686.744195661252,95.93196340322896,313.95019976743265
324,360000.0,2,2,2,32,0,0,0,0,0,0,93029.0,94054.0,91834.0,95631.0,100123.0,100738.0,10000.0,7000.0,10000.0,10000.0,10000.0,10000.0
14269,300000.0,1,1,1,38,0,0,0,0,0,-1,87118.0,56182.0,60039.0,52009.0,32862.0,3730.0,1691.0,10043.0,1065.0,164.0,3748.0,1132.0
20993,200000.0,1,1,1,47,1,2,2,0,0,0,198663.0,201996.0,194396.0,166515.0,163673.0,145683.0,8013.0,13.0,8684.0,5500.0,7437.0,4600.0
15743,130000.0,2,1,2,26,-2,-2,-2,-1,-1,-2,0.0,365.0,894.0,6006.0,1385.0,1666.0,365.0,894.0,6006.0,1385.0,1666.0,0.0
17251,20000.0,2,3,1,37,1,2,0,0,2,0,15829.0,15283.0,16429.0,19764.0,19140.0,6420.0,0.0,1700.0,4000.0,0.0,1000.0,0.0
24278,360000.0,1,1,2,33,-1,-1,-1,-1,0,-1,5484.0,4307.0,12004.0,21810.0,13807.0,2960.0,4317.0,12006.0,21810.0,0.0,2960.0,1810.0
2581,140000.0,2,1,2,43,1,2,0,0,0,0,147560.0,142435.0,142096.0,136836.0,139417.0,141889.0,3.0,5000.0,5000.0,5100.0,10200.0,5000.0
7821,20000.0,1,2,2,48,-1,-1,2,0,0,-2,390.0,1170.0,780.0,780.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0
34555,20000.0,1,2,2,37,1,0,0,0,0,2,13812.80721493802,14592.007766926483,15768.299828622414,16652.473900601,18452.967104540327,17942.48290502629,1308.8330477040242,1721.2185608390428,1455.409404169402,2077.927117892515,0.0,421.4442413606958
35026,360000.0,1,2,2,39,-2,-2,-2,-1,-1,-2,-119.87672835083205,-119.87672835083205,-3.2181672040491827,470.65695359219296,111.8313103407091,0.0,0.0,116.65856114678287,598.579099953148,111.8313103407091,0.0,0.0
21759,50000.0,2,2,2,24,0,0,0,0,0,0,48393.0,49405.0,50934.0,7728.0,8390.0,48679.0,1814.0,2343.0,1137.0,799.0,41933.0,1943.0
41313,260000.0,1,1,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,597.6098010108681,0.0,0.0,0.0,0.0,597.6098010108681,0.0
